Unnamed: 0.1,Unnamed: 0,id,tweet_text,Sentiment,Sentiment2,Sentiment3,majority_sentiment,cleaned_text,hashtags,users_mentioned,processed_text
322,322,33637,"Meine alte #BettinaSchule hat seit gestern einen Super-VIP-Ex-Schüler: den diesjährigen Träger des #NobelPrize für #Chemie #BenjaminList!

Gratulation! #FrankfurterBubb #Frankfurt #MeinFrankfurt 

(Ob er wohl ein Adler ist?)
4
6
205",1,1,1,1,meine alte #bettinaschule hat seit gestern einen super vip ex schüler den diesjährigen träger des #nobelprize für #chemie #benjaminlist gratulation #frankfurterbubb #frankfurt #meinfrankfurt ob er wohl ein adler ist,"['#bettinaschule', '#nobelprize', '#chemie', '#benjaminlist', '#frankfurterbubb', '#frankfurt', '#meinfrankfurt']",[],alte gestern super vip ex schüler diesjährigen träger gratulation wohl adler
323,323,40638,"Munterbunt
@Munterbunt
 · 17. Nov. 2021
Antwort an @Echt_jetzt_ und @dm_ms
Am Samstag geht es in Berlin weiter. 22000 Zuschauer!
https://m.tagesspiegel.de/sport/alle-plaetze-belegt-bei-union-gegen-hertha-volles-haus-volles-risiko-voll-daneben/27807396.html…
4
16",3,3,3,3,munterbunt nov antwort an und am samstag geht es in berlin weiter zuschauer,[],"['munterbunt', 'echt_jetzt_', 'dm_ms']",munterbunt nov antwort samstag berlin zuschauer
325,325,40517,"Nach dem #Klimastreik ging's direkt  zum Austausch mit Bürger:innen weiter! Jede Stimme zählt  /TK #AlleFuersKlima #AllesIstDrin #bereitweilihresseid
1
2
58",3,3,3,3,nach dem #klimastreik ging s direkt zum austausch mit bürger innen weiter jede stimme zählt tk #allefuersklima #allesistdrin #bereitweilihresseid,"['#klimastreik', '#allefuersklima', '#allesistdrin', '#bereitweilihresseid']",[],ging direkt austausch bürger stimme zählt tk
326,326,34804,"In den nächsten Jahren stehen Weichenstellungen an, damit unser Land künftig klimaneutral wirtschaftet, über gute Arbeitsplätze verfügt und weiter einen verlässlichen Sozialstaat hat. Wer an Investitionen spart, setzt die Zukunft unseres Landes aufs Spiel. https://wjd.de/magazin/zukunft-muss-man-gestalten-wollen…
𝙉𝙞𝙘𝙤 𝙇𝙪𝙢𝙢𝙖
@Nico
 · 3. Apr.
https://wjd.de/magazin/zukunft-muss-man-gestalten-wollen… - lesenswertes Interview mit @OlafScholz zur Zukunft unseres Landes. 
91
16
105",1,2,1,1,in den nächsten jahren stehen weichenstellungen an damit unser land künftig klimaneutral wirtschaftet über gute arbeitsplätze verfügt und weiter einen verlässlichen sozialstaat hat wer an investitionen spart setzt die zukunft unseres landes aufs spiel apr lesenswertes interview mit zur zukunft unseres landes,[],"['nico', 'olafscholz']",nächsten stehen weichenstellungen land künftig klimaneutral wirtschaftet arbeitsplätze verfügt verlässlichen sozialstaat investitionen spart setzt zukunft landes aufs spiel apr lesenswertes interview zukunft landes
327,327,23463,"Der Moderna Impfstoff soll kopiert werden. Moderna hilft nicht, den Produktionsweg zu finden. Es ist eine Niederlage der Menschenrechte, dass hier WHO und ärmere Länder um Impfstoffe kämpfen müssen, mit denen schon Milliarden verdient wurden, und in Zwischenzeit tausende sterben
Eric Feigl-Ding
@DrEricDing
 · 21. Okt.
CRACKING FORMULA OF MODERNA—The @WHO has hired an African company as part of a $100 million plan to figure out how to make an mRNA #COVID19 vaccine that is as close as possible to the version by Moderna—because @moderna_tx refuses to help!! Awesome— 
https://npr.org/sections/goatsandsoda/2021/10/19/1047411856/the-great-vaccine-bake-off-has-begun…
Diesen Thread anzeigen
316
309
2.465",2,2,2,2,der moderna impfstoff soll kopiert werden moderna hilft nicht den produktionsweg zu finden es ist eine niederlage der menschenrechte dass hier who und ärmere länder um impfstoffe kämpfen müssen mit denen schon milliarden verdient wurden und in zwischenzeit tausende sterben eric feigl ding okt cracking formula of moderna the has hired an african company as part of a million plan to figure out how to make an mrna #covid vaccine that is as close as possible to the version by moderna because refuses to help awesome diesen thread anzeigen,['#covid19'],"['drericding', 'who', 'moderna_tx']",moderna impfstoff kopiert moderna hilft produktionsweg finden niederlage menschenrechte ärmere länder impfstoffe kämpfen denen milliarden verdient wurden zwischenzeit tausende sterben eric feigl ding okt cracking formula moderna hired african company part million plan figure make mrna vaccine close possible version moderna refuses help awesome
328,328,3508,"Erschütternde Eindrücke der Verwüstung u. vom Leid der Menschen in den betroffenen Regionen. Zum Weinen. Schnelle Nothilfe jetzt sofort nötig, dann muss es weitergehen: Schutz der Risikogebiete, Maßnahmen Klimaanpassung & Klimaschutz #Hochwasserkatastrophe https://zeit.de/wissen/umwelt/2021-07/hochwasser-in-deutschland-nrw-rlp-fs…
6
27
163",4,2,2,2,erschütternde eindrücke der verwüstung u vom leid der menschen in den betroffenen regionen zum weinen schnelle nothilfe jetzt sofort nötig dann muss es weitergehen schutz der risikogebiete maßnahmen klimaanpassung klimaschutz #hochwasserkatastrophe,['#hochwasserkatastrophe'],[],erschütternde eindrücke verwüstung u leid menschen betroffenen regionen weinen schnelle nothilfe sofort nötig weitergehen schutz risikogebiete maßnahmen klimaanpassung klimaschutz
329,329,39533,"Kommt zur Konferenz ""Städte neu denken"" u. zu meiner Podiumsdiskussion,14 Uhr ""#EssbareStadt - Die #Ernährungswende beginnt in der Stadt"" mit Michael Scheer, Gemüsewerft Bremen u. Dr. Philipp Stierand, Geschäftsführer Speiseräume. Anmeldung nur noch heute.
1
5
29",3,3,3,3,kommt zur konferenz städte neu denken u zu meiner podiumsdiskussion uhr #essbarestadt die #ernährungswende beginnt in der stadt mit michael scheer gemüsewerft bremen u dr philipp stierand geschäftsführer speiseräume anmeldung nur noch heute,"['#essbarestadt', '#ernährungswende']",[],konferenz städte neu denken u podiumsdiskussion beginnt stadt michael scheer gemüsewerft bremen u dr philipp stierand geschäftsführer speiseräume anmeldung
330,330,844,"Die Ausweisung des  Botschafters aus der #Tuerkei  kommentiert der Obmann der #AfD-Fraktion im Auswärtigen Ausschuss, 
@PetrBystronAfD
 wie folgt: ""Verschlechterung des Verhältnisses zur Türkei ist nicht im Interesse unseres Landes!"" #Erdogan #Bundestag
afdbundestag.de
Petr Bystron: Verschlechterung des Verhältnisses zur Türkei ist nicht im Interesse unseres Landes
Berlin, 24. Oktober 2021. Die Ausweisung des deutschen Botschafters aus der Türkei kommentiert der Obmann der AfD-Bundestagsfraktion im Auswärtigen Ausschuss, Petr Bystron: „Präsident Erdogan zieht...
17
24
84",2,2,3,2,die ausweisung des botschafters aus der #tuerkei kommentiert der obmann der #afd fraktion im auswärtigen ausschuss wie folgt verschlechterung des verhältnisses zur türkei ist nicht im interesse unseres landes #erdogan #bundestag afdbundestag de petr bystron verschlechterung des verhältnisses zur türkei ist nicht im interesse unseres landes berlin oktober die ausweisung des deutschen botschafters aus der türkei kommentiert der obmann der afd bundestagsfraktion im auswärtigen ausschuss petr bystron präsident erdogan zieht,"['#tuerkei', '#afd', '#erdogan', '#bundestag']",['petrbystronafd'],ausweisung botschafters kommentiert obmann fraktion auswärtigen ausschuss folgt verschlechterung verhältnisses türkei interesse landes afdbundestag petr bystron verschlechterung verhältnisses türkei interesse landes berlin oktober ausweisung deutschen botschafters türkei kommentiert obmann afd bundestagsfraktion auswärtigen ausschuss petr bystron präsident erdogan zieht
331,331,24723,"Voilà - meine erste Kolumne bei 
@ntvde
 aus der Reihe ""Kipping oder Kuhle"" ist soeben erschienen und es geht um ein ganz grundsätzliches Thema: Wirtschaftspolitik
n-tv.de
Von wegen ""Booster"": Typische Retro-Idee der Neoliberalen
Das Muster ist bekannt: Es gibt eine Krise - und was machen die Liberalen? Sie rufen nach Freihandel. Die eigentliche Frage ist jedoch, wie wir ein nachhaltiges Wirtschaften einleiten, das den...
5
13
38",3,3,3,3,voil meine erste kolumne bei aus der reihe kipping oder kuhle ist soeben erschienen und es geht um ein ganz grundsätzliches thema wirtschaftspolitik n tv de von wegen booster typische retro idee der neoliberalen das muster ist bekannt es gibt eine krise und was machen die liberalen sie rufen nach freihandel die eigentliche frage ist jedoch wie wir ein nachhaltiges wirtschaften einleiten das den,[],['ntvde'],voil erste kolumne reihe kipping kuhle soeben erschienen grundsätzliches thema wirtschaftspolitik n tv wegen booster typische retro idee neoliberalen muster bekannt krise liberalen rufen freihandel eigentliche frage jedoch nachhaltiges wirtschaften einleiten
334,334,45289,"Amtszeitbegrenzung des Bundeskanzlers dringend erforderlich!
brandner-im-bundestag.de
Brandner (AfD): Mehrheit der Deutschen auf AfD-Kurs: Amtszeitbegrenzung des Bundeskanzlers dringend...
39
41
190",2,3,3,3,amtszeitbegrenzung des bundeskanzlers dringend erforderlich brandner im bundestag de brandner afd mehrheit der deutschen auf afd kurs amtszeitbegrenzung des bundeskanzlers dringend,[],[],amtszeitbegrenzung bundeskanzlers dringend erforderlich brandner bundestag brandner afd mehrheit deutschen afd kurs amtszeitbegrenzung bundeskanzlers dringend
335,335,23708,"Sehr lesenswert. Obwohl ein solches Szenario noch nicht sicher ist, kann es heute keiner mehr ausschliessen. Darauf müssen wir uns vorbereiten.
John Burn-Murdoch
@jburnmurdoch
 · 10. Dez. 2021
I think we may need to recalibrate our idea of typical case numbers as Omicron takes off.

Here’s what UK cases could look like *in the next week or two alone* if Omicron continues to double every 3 days (some actually estimate faster growth)

Story: https://ft.com/content/2b309e14-046e-4dbd-976f-1bffb66188ab…
Diesen Thread anzeigen
768
489
3.016",3,3,1,3,sehr lesenswert obwohl ein solches szenario noch nicht sicher ist kann es heute keiner mehr ausschliessen darauf müssen wir uns vorbereiten john burn murdoch dez i think we may need to recalibrate our idea of typical case numbers as omicron takes off here s what uk cases could look like in the next week or two alone if omicron continues to double every days some actually estimate faster growth story diesen thread anzeigen,[],['jburnmurdoch'],lesenswert obwohl szenario sicher ausschliessen darauf vorbereiten john burn murdoch dez think may need recalibrate idea typical case numbers omicron takes uk cases could look like next week two alone omicron continues double every days actually estimate faster growth story
338,338,42653,"Wir haben uns in der Koalition darauf geeinigt, in der Sondersitzung des Bundestags kommende Woche die #Insolvenzantragspflicht für Betriebe, die das #Hochwasser in Existenznöte brachte, bis 31. Januar 2022 auszusetzen.
handelsblatt.com
Hochwasser: Insolvenzschutz für geschädigte Unternehmen soll länger gelten
Die Hochwasserkatastrophe hat viele Unternehmen in Existenznöte gebracht. Die Koalition hat sich nun darauf geeinigt, diese Unternehmen länger als zunächst geplant vor Insolvenzen zu schützen.
3
5
25",2,2,3,2,wir haben uns in der koalition darauf geeinigt in der sondersitzung des bundestags kommende woche die #insolvenzantragspflicht für betriebe die das #hochwasser in existenznöte brachte bis januar auszusetzen handelsblatt com hochwasser insolvenzschutz für geschädigte unternehmen soll länger gelten die hochwasserkatastrophe hat viele unternehmen in existenznöte gebracht die koalition hat sich nun darauf geeinigt diese unternehmen länger als zunächst geplant vor insolvenzen zu schützen,"['#insolvenzantragspflicht', '#hochwasser']",[],koalition darauf geeinigt sondersitzung bundestags kommende betriebe existenznöte brachte januar auszusetzen handelsblatt hochwasser insolvenzschutz geschädigte unternehmen länger gelten hochwasserkatastrophe unternehmen existenznöte gebracht koalition darauf geeinigt unternehmen länger zunächst geplant insolvenzen schützen
339,339,26116,"Wer sich wundert, warum die #CDU beim #Klimaschutz seit 16 Jahren nix gebacken bekommt 
stern
@sternde
 · 17. Mai 2021
News von heute: Laschet gegen Verbot von Kurzstreckenflügen – ""Typische grüne Idee"" https://stern.de/panorama/weltgeschehen/news-heute--laschet-gegen-verbot-von-kurzstreckenfluegen----typische-gruene-idee--30529174.html?utm_campaign=stern_fanpage&utm_medium=posting&utm_source=twitter&t.co=…
14
50
340",3,2,2,2,wer sich wundert warum die #cdu beim #klimaschutz seit jahren nix gebacken bekommt stern mai news von heute laschet gegen verbot von kurzstreckenflügen typische grüne idee,"['#cdu', '#klimaschutz']",['sternde'],wundert warum nix gebacken bekommt stern mai news laschet verbot kurzstreckenflügen typische grüne idee
340,340,10125,"Herzlichen Glückwunsch zum Listenplatz 1 
@katjakipping
 #zweistellig
DIE LINKE. Sachsen
@linke_sachsen
 · 24. Apr. 2021
Das Ergebnis für Platz eins und @katjakipping liegt nun vor: 117 (75%) Ja-, 30 (19,2%) Nein-Stimmen und 9 (5,8%) Enthaltungen. Herzlichen Glückwunsch und Glück auf!
3
3
76",1,1,1,1,herzlichen glückwunsch zum listenplatz #zweistellig die linke sachsen apr das ergebnis für platz eins und liegt nun vor ja nein stimmen und enthaltungen herzlichen glückwunsch und glück auf,['#zweistellig'],"['katjakipping', 'linke_sachsen', 'katjakipping']",listenplatz linke sachsen apr ergebnis platz eins liegt nein stimmen enthaltungen glück
341,341,7321,".
@Markus_Soeder
: Die Hotspot-Strategie wirkt. Wir sind eine Schicksalsgemeinschaft. Mein Dank gilt denjenigen in den Hotspots, die jeden Tag wieder kämpfen. #corona
8
2
11",4,1,1,1,die hotspot strategie wirkt wir sind eine schicksalsgemeinschaft mein dank gilt denjenigen in den hotspots die jeden tag wieder kämpfen #corona,['#corona'],['markus_soeder'],hotspot strategie wirkt schicksalsgemeinschaft gilt denjenigen hotspots kämpfen
342,342,4984,"Hass und Hetze sind leider Alltag im Netz. Wir nehmen diese Bedrohung unserer freiheitlich demokratischen Grundordnung nicht hin. Um unsere Demokratie zu verteidigen, haben wir den #Rechtsstaat mit wirksamen Instrumenten ausgestattet. #vielbewegt (1/2)
119
15
63",2,2,2,2,hass und hetze sind leider alltag im netz wir nehmen diese bedrohung unserer freiheitlich demokratischen grundordnung nicht hin um unsere demokratie zu verteidigen haben wir den #rechtsstaat mit wirksamen instrumenten ausgestattet #vielbewegt,"['#rechtsstaat', '#vielbewegt']",[],hass hetze leider alltag netz nehmen bedrohung freiheitlich demokratischen grundordnung demokratie verteidigen wirksamen instrumenten ausgestattet
343,343,38690,"Während nun auch in Berlin mein provisorisches Büro im Otto-Wels-Haus Unter den Linden seinen Betrieb aufgenommen hat, bin ich heute in meinem Wahlkreisbüro in Pinneberg.
Besprechung mit meinen Mitarbeiterinnen und Mitarbeitern.
Ansonsten diverse digitale Runden.
5
13",3,3,3,3,während nun auch in berlin mein provisorisches büro im otto wels haus unter den linden seinen betrieb aufgenommen hat bin ich heute in meinem wahlkreisbüro in pinneberg besprechung mit meinen mitarbeiterinnen und mitarbeitern ansonsten diverse digitale runden,[],[],berlin provisorisches büro otto wels haus linden betrieb aufgenommen wahlkreisbüro pinneberg besprechung mitarbeiterinnen mitarbeitern ansonsten diverse digitale runden
344,344,16585,"Der Grund, warum wir nicht auf Umfragen schauen sollen...
TeamCDU – Erfolg mit F. Merz
@cduvorsitz
 · 16. Apr. 2021
Deutschlandtrend
@infratestdimap für ARD

Wer ist eher geeignet, die Union in die Wahl zu führen? 

Markus Söder: 72 %
Armin Laschet: 17 % 

(Parteianhänger)
#LaschetvsSoeder #Kanzlerkandidatur
23
18
148",3,3,3,3,der grund warum wir nicht auf umfragen schauen sollen teamcdu erfolg mit f merz apr deutschlandtrend für ard wer ist eher geeignet die union in die wahl zu führen markus söder armin laschet parteianhänger #laschetvssoeder #kanzlerkandidatur,"['#laschetvssoeder', '#kanzlerkandidatur']","['cduvorsitz', 'infratestdimap']",grund warum umfragen schauen sollen teamcdu erfolg f merz apr deutschlandtrend ard eher geeignet union wahl führen markus söder armin laschet parteianhänger
